,symbol,period,open_time,open,high,low,close,volume,feat_ret_high,feat_ret_low,feat_ret_close,ma20,ma20_slope,feat_z_score_ma20_slope,ma50,ma50_slope,feat_z_score_ma50_slope,ma100,ma100_slope,feat_z_score_ma100_slope,ma200,ma200_slope,feat_z_score_ma200_slope,log_open,log1p_volume,feat_z_score_log_open,feat_z_score_log1p_volume,label_close_fast,label_close_slow
6620,BTC/USDT,4h,1677873600000,22348.3,22366.0,22126.0,22342.8,59046.812,0.07920065508337792,-0.9947065324879212,-0.024610373048505885,23123.285,-0.002520090735344871,-1.024780649896835,23280.938000000002,-0.001370229558061431,-0.9362020814468267,23812.838,0.00010302227368441663,-0.3073763984444027,23270.496999999996,-0.0002534541805043755,-1.9485518138433562,10.014505534508984,10.986085832022457,-0.9572886619824309,-0.37407536999653973,-0.10245457142696784,0.44385074407761044
6621,BTC/USDT,4h,1677888000000,22342.8,22379.2,22312.1,22339.4,24078.215,0.16291601768803066,-0.13740444348963043,-0.015217430223601891,23077.705,-0.0019711732134944926,-0.820474577357893,23248.481999999996,-0.0013941019043135494,-0.955524796070866,23811.902000000002,-3.9306528688332065e-05,-0.6110232758821575,23262.711,-0.00033458675162789664,-2.0993537261301602,10.014259400490007,10.089062768768171,-0.9750674527974331,-1.6637691310652512,-0.2884701170716695,0.15277121303450614
6622,BTC/USDT,4h,1677902400000,22339.4,22400.0,22262.2,22346.6,29930.134,0.27126959542331797,-0.34557776842708554,0.0322300509413731,23038.555,-0.0016964425188726873,-0.7218710894065306,23216.838000000003,-0.0013611211261016498,-0.9403610394718986,23807.387,-0.00018961106088888346,-0.9339241627648337,23255.7425,-0.0002995566595828114,-1.9706723851341312,10.014107214608087,10.306621077949986,-0.9886302726730978,-1.327465012253088,-0.10942737614485604,0.1562772260355641
6623,BTC/USDT,4h,1677916800000,22346.6,22367.4,22311.0,22338.1,17632.287,0.09307903663198225,-0.15930835115856024,-0.03803710631594681,22983.879999999997,-0.0023731957147486993,-0.9845772182391274,23184.697999999997,-0.0013843401069519867,-0.9602761686299812,23797.661999999997,-0.0004084866600438941,-1.3920957178214723,23248.929,-0.0002929814001854103,-1.9150405594184068,10.014429463189849,9.7774869890434,-0.9950395682437402,-2.0610651729962703,0.021592621876649842,0.31210507798820697
6624,BTC/USDT,4h,1677931200000,22338.0,22390.0,22292.9,22306.3,22528.758,0.2327871787984659,-0.2018981108425022,-0.14191064553675803,22913.715,-0.0030527917827624096,-1.247400722171614,23154.394,-0.0013070689986989237,-0.9131798736872433,23777.399000000005,-0.0008514701990469664,-2.2805210973411865,23242.22,-0.0002885724327343908,-1.8657450341949782,10.014044543100772,10.022547905408766,-1.0163295811412765,-1.7220622829466785,0.16765366731540324,0.3939170384076695
6625,BTC/USDT,4h,1677945600000,22306.2,22335.5,22204.0,22238.7,29511.608,0.13135361469007734,-0.4581685809326608,-0.3026064502245962,22838.809999999998,-0.0032690028657510473,-1.3320540162931418,23121.64,-0.0014145911138939704,-0.9846063553430472,23752.376,-0.0010523859232881572,-2.633578554158173,23238.0375,-0.00017995268954529298,-1.5795257379799827,10.012619945711721,10.292538956455848,-1.0607872670582585,-1.3555260315720037,0.5941610386990653,0.5911467514736995
6626,BTC/USDT,4h,1677960000000,22238.7,22358.5,22147.5,22335.7,51628.209,0.5387005535395506,-0.4100959138798599,0.4361765750695801,22770.454999999998,-0.002992931768336371,-1.2293032322615587,23101.61,-0.000866288031471818,-0.6356311056439903,23729.425,-0.0009662612279294214,-2.4223812835129706,23233.823000000004,-0.00018136213094566145,-1.555809928330022,10.009589293418651,10.85182348813779,-1.1412530902362072,-0.5470299478920692,0.30742625509870675,0.09614153861282354
6627,BTC/USDT,4h,1677974400000,22335.8,22650.0,22174.9,22374.2,113479.717,1.4067103036381035,-0.7203681981392984,0.17192131018366474,22722.019999999997,-0.002127098470364408,-0.9049678027657995,23085.648,-0.0006909475140477461,-0.5291287402177416,23707.367,-0.0009295631900057,-2.3229415256770936,23231.7755,-8.812583275696895e-05,-1.314636078302133,10.013946051367283,11.639379395088167,-1.0538216432393988,0.5907643758216662,0.07588924271364575,-0.47228930568916383
6628,BTC/USDT,4h,1677988800000,22374.2,22461.8,22354.2,22365.2,30140.514,0.3915223784537458,-0.08938867087985303,-0.04022490189593553,22659.29,-0.0027607580664040787,-1.1458602380076324,23069.44,-0.0007020812237976681,-0.5425118521516135,23680.117000000002,-0.0011494317357130246,-2.6903874152350906,23229.501999999997,-9.786165504233058e-05,-1.3172054527564163,10.015663788313915,10.313625525784243,-1.0287591401095841,-1.3380720770560957,0.20626092227366835,-0.31111596595607327
6629,BTC/USDT,4h,1678003200000,22365.2,22439.6,22302.0,22380.1,31592.0,0.3326596676980209,-0.2825818682596237,0.0666213581814512,22603.94,-0.0024427067220553766,-1.023808302845361,23055.744000000002,-0.0005936858458635008,-0.4770104505033824,23655.128000000004,-0.0010552735022381077,-2.460583518240359,23227.269000000004,-9.612776029344072e-05,-1.2929806068046983,10.015261458371118,10.360659202966485,-1.048145617984343,-1.2788102887699264,0.05115001841914238,-0.49220965494004093
6630,BTC/USDT,4h,1678017600000,22380.1,22480.0,22380.1,22424.4,32097.491,0.44637870250803235,0.0,0.1979437089199898,22556.065,-0.0021179935887283285,-0.9020085189116936,23042.057999999997,-0.0005936047867293182,-0.4829108080658899,23644.106,-0.00046594548125056257,-1.3369283272874537,23224.5525,-0.00011695305203562878,-1.3220403380744044,10.01592745013118,10.37653314406953,-1.0448242177632359,-1.288961050711357,-0.16473991754127182,-1.102269188446222
6631,BTC/USDT,4h,1678032000000,22424.5,22450.6,22357.0,22394.0,21185.383,0.1163905549733446,-0.30101005596557817,-0.13601195121407672,22505.485,-0.0022424124065965056,-0.9457249524271881,23030.458,-0.0005034272546314833,-0.42896300435448104,23629.655,-0.0006111882597717999,-1.6095974781915134,23222.237999999998,-9.965746379847484e-05,-1.2625587744471751,10.01790939013439,9.9610667417266,-1.010795313214609,-1.8819819268368303,-0.06370687159310418,-0.8082730028430327
6632,BTC/USDT,4h,1678046400000,22394.0,22555.0,22310.0,22419.4,53766.64,0.7189425739037247,-0.3751004733410723,0.11342323836742718,22458.940000000002,-0.0020681624946096155,-0.8767495205192487,23018.917999999998,-0.0005010755756572616,-0.432264763478239,23617.488999999998,-0.0005148615161754133,-1.4237772298030296,23218.7655,-0.00014953339122592002,-1.3607156723907536,10.016548344820142,10.892408479474826,-1.0533577124288824,-0.5046997375790104,0.2684734563589617,-0.8265640489554271
6633,BTC/USDT,4h,1678060800000,22419.3,22499.4,22240.1,22378.0,65552.847,0.3572814494654297,-0.7993113076679492,-0.18421627793909767,22405.01,-0.002401270941549516,-1.0001868803302916,23006.964,-0.0005193119850376293,-0.4490166422077312,23603.342999999997,-0.0005989629126110785,-1.5719958017003126,23214.8825,-0.0001672354199883097,-1.382456737966496,10.017677474015626,11.090611920742962,-1.0361118917854095,-0.2140572261571619,0.09453032680837903,-0.9606671445751338
6634,BTC/USDT,4h,1678075200000,22378.0,22429.6,22306.0,22380.9,27604.231,0.23058360890160223,-0.3217445705603672,0.012959156314251707,22351.2,-0.0024016949780427677,-0.9975241613001011,22991.658000000003,-0.0006652768266163234,-0.5515750478841758,23585.838,-0.0007416322340439985,-1.8317539596043648,23211.19,-0.00015905744946165257,-1.3424288585730746,10.015833612367667,10.22572433705789,-1.0882678440016156,-1.4655301257696642,0.13492696378527202,-1.6534383100821035
6635,BTC/USDT,4h,1678089600000,22380.9,22443.9,22345.3,22370.0,29029.706,0.281490020508568,-0.15906420206516225,-0.04870224164355008,22354.385000000002,0.00014249794194509668,-0.02552779654068987,22975.022,-0.0007235667823521919,-0.5958837613880861,23564.270999999997,-0.0009144046524869331,-2.129118871414655,23207.403499999997,-0.00016313252358035601,-1.331646001618357,10.015963195534548,10.276074929513035,-1.0985189640364912,-1.372096048430953,0.3586175509019338,-1.5454804033747125
6636,BTC/USDT,4h,1678104000000,22369.9,22594.5,22348.0,22543.6,69925.596,1.0040277336957226,-0.09789940947434461,0.7764898367895956,22364.175,0.0004379453963951896,0.08673718398704355,22963.04,-0.0005215228956038098,-0.4667894500577807,23543.891999999996,-0.0008648262447839006,-2.011347906398551,23204.766499999998,-0.00011362753269661408,-1.196055761660008,10.015471584201498,11.155187041451784,-1.1231696954694126,-0.1033581710998726,-0.6029547192967809,-2.618105539415744
6637,BTC/USDT,4h,1678118400000,22543.6,22576.1,22350.0,22382.8,72720.927,0.1441650845472875,-0.8587803190262311,-0.7132844798523719,22366.620000000003,0.00010932663512086549,-0.040962636727347755,22945.811999999998,-0.000750249095938682,-0.62614395571489,23521.521,-0.0009501827480348224,-2.151909793733339,23201.3,-0.00014938741141823364,-1.2620888153186514,10.023206490900852,11.194384476294864,-0.9479792876120552,-0.03882480787478731,-0.05847878092950898,-2.0403330466502276
6638,BTC/USDT,4h,1678132800000,22382.9,22437.5,22307.9,22397.1,34143.09,0.24393621916729558,-0.33507722413091967,0.063441287768784,22370.28,0.00016363670505414873,-0.023059445446199197,22928.96,-0.0007344259597350522,-0.6229093944777507,23500.264,-0.0009037255711482617,-2.0499450147246403,23198.406999999996,-0.00012469128885039815,-1.1849214871087481,10.016052553453283,10.43831550191876,-1.1430330613345037,-1.129536431177139,-0.23222863853149656,-2.2722385546381196
6639,BTC/USDT,4h,1678147200000,22397.1,22550.0,22364.2,22449.1,38691.872,0.6826776680909585,-0.1468940175290423,0.23217291524348926,22375.32,0.00022529892339306912,-0.0009873315926013332,22908.121999999996,-0.0009088070283171934,-0.746339306598155,23479.499,-0.0008836070947968455,-1.9985313316326672,23193.753000000004,-0.00020061722341502275,-1.3457839355984862,10.016686765176193,10.563384831119565,-1.148687483140124,-0.9329455398884312,-1.0666690342405496,-4.331592635279327
6640,BTC/USDT,4h,1678161600000,22449.1,22467.8,22402.5,22408.4,18027.854,0.08329955321149107,-0.20758070479439672,-0.18129902757793026,22378.6,0.00014659008228701254,-0.030790929421692596,22885.384,-0.0009925737255981337,-0.8047045766422559,23456.882999999998,-0.0009632232783162165,-2.1143408726478583,23187.145,-0.00028490430160243996,-1.523902207751231,10.019005803279951,9.799673285264323,-1.1115009791943427,-1.999856715109751,-0.8511423691037011,-5.473974043784197
6641,BTC/USDT,4h,1678176000000,22408.5,22419.7,22303.3,22339.8,42943.905,0.04998103398263787,-0.4694647120512374,-0.3065800923756634,22378.62,8.937109561291123e-07,-0.08714633499191902,22861.36,-0.0010497529777082626,-0.8435892796044314,23434.18,-0.0009678609046221975,-2.0959391281933657,23179.583000000002,-0.000326128982244156,-1.5953376647993418,10.017195630150482,10.667650008145598,-1.1738687657429467,-0.7630400470808415,-0.7660490583156908,-6.136744176531405
6642,BTC/USDT,4h,1678190400000,22339.8,22482.6,21908.0,22307.5,241400.376,0.639217898101152,-1.9328731680677502,-0.14458500076096614,22376.665,-8.736016787447287e-05,-0.11973815030494889,22839.288000000004,-0.0009654718704397158,-0.787310973210891,23410.886000000002,-0.0009940181393160996,-2.1132562284576926,23172.185500000003,-0.00031913861435728386,-1.5511990196648493,10.01412512003164,12.394212145225135,-1.2710384743513505,1.689955501713436,-1.2292727739104625,-6.536845727624096
6643,BTC/USDT,4h,1678204800000,22307.6,22387.6,22039.0,22118.6,111947.459,0.3586221736090023,-1.2040739478921925,-0.8472448851512437,22365.690000000002,-0.0004904662960275585,-0.2718203949617878,22813.26,-0.0011396152104218293,-0.9036558316264528,23385.202,-0.001097096453333779,-2.255854231865804,23163.643500000002,-0.0003686316079249963,-1.6379539975778967,10.012682706561524,11.625784924136434,-1.3245020302408501,0.5777564893949978,-0.1726126774778084,-6.437407363956497
6644,BTC/USDT,4h,1678219200000,22118.5,22223.4,21929.0,22187.1,95482.633,0.4742636254718935,-0.8567488753758123,0.3101476139882875,22359.73,-0.0002664795944146148,-0.18277995441341968,22786.072,-0.001191763036058724,-0.9348899872924578,23361.305999999997,-0.001021842787588656,-2.09031770506605,23155.3625,-0.00035749988985989134,-1.5837395619996264,10.004169641402038,11.466699656528345,-1.5582294878377747,0.36951964570040086,-0.377545054207085,-6.52773625823859
6645,BTC/USDT,4h,1678233600000,22187.1,22276.4,22073.3,22141.8,51149.471,0.40248612932740624,-0.5129106552906881,-0.20417269494436008,22354.885000000002,-0.00021668419073028744,-0.15962647444806927,22763.658000000003,-0.0009836710776651714,-0.7914414393425795,23336.07,-0.0010802478251856762,-2.151408066439134,23147.047000000002,-0.00035911767738450173,-1.5610664623935877,10.007266317886248,10.842507429195305,-1.48160364290487,-0.5329472248859894,-0.5811075450203671,-6.609346879388533
6646,BTC/USDT,4h,1678248000000,22141.8,22155.5,21800.0,21962.2,89535.711,0.06187392172272155,-1.5436866018119555,-0.8111354993722175,22336.21,-0.0008353878805461568,-0.39111289658328924,22733.302000000003,-0.0013335290839460168,-1.0217093684176008,23306.395,-0.0012716365694823706,-2.417160751825724,23139.3925,-0.00033069013079722875,-1.4708020412732865,10.005222503770904,11.402392830267978,-1.5337545247126028,0.2791328761900131,-0.5625905096022354,-5.812181335568416
6647,BTC/USDT,4h,1678262400000,21962.2,22135.0,21932.8,22061.2,56848.317,0.7868064219431536,-0.13386637040005978,0.4507745125716056,22320.56,-0.000700656019978263,-0.33435248874382933,22705.44,-0.001225602862268027,-0.9455828106749404,23281.882,-0.0010517714129533173,-2.026541144311095,23132.023999999998,-0.00031843964788635937,-1.4171282149871798,9.997078072754933,10.948141894518832,-1.740141866314486,-0.39269442341367183,-1.0016892302273224,-6.038438157403366
6648,BTC/USDT,4h,1678276800000,22061.1,22222.0,21880.0,22129.5,148584.459,0.7293380656449688,-0.8209019495854619,0.3100480030460817,22308.775,-0.0005279885450902855,-0.26484554309360814,22683.564,-0.00096346954738602,-0.7667442922090367,23260.517999999996,-0.0009176234120594762,-1.7921900167340037,23125.386000000002,-0.00028696148681128797,-1.3211159755470963,10.001571155571579,11.908908823024092,-1.6213229216762164,1.0053721415564043,-1.7737718284815496,-7.90328198622567
6649,BTC/USDT,4h,1678291200000,22129.6,22209.2,21936.0,21993.7,77456.277,0.35969922637555385,-0.874846359626924,-0.6141096088496778,22289.455,-0.0008660269333479187,-0.3874609459737752,22655.806,-0.0012237054106664091,-0.9341595265968022,23236.306,-0.0010409054518903949,-1.9715410365193833,23117.69,-0.0003327944450312037,-1.4049700210019567,10.004671357870443,11.257468888397002,-1.5410388265813342,0.04242144847209337,-1.4110457716573364,-7.128379763647552
6650,BTC/USDT,4h,1678305600000,21993.8,22127.4,21540.5,21695.4,124293.732,0.6074439160127065,-2.0610353826987615,-1.3567459920522995,22253.004999999997,-0.0016353024333706223,-0.6712514931428709,22619.49,-0.0016029445167388134,-1.1734804094308156,23208.259,-0.0012070335104040764,-2.195202484616608,23108.161500000002,-0.00041217353463929296,-1.56454988050425,9.998515874440429,11.730402849839578,-1.688582168448155,0.7534644344610717,-0.1404195237225891,-6.133553336306347
6651,BTC/USDT,4h,1678320000000,21695.3,21798.0,21616.5,21762.6,53609.885,0.47337441750057163,-0.36321230865671295,0.31020543620046137,22221.435,-0.0014186848023445275,-0.5766695483074107,22589.721999999998,-0.0013160332085295767,-0.9706804574834628,23176.926,-0.0013500797280829868,-2.3573856747635995,23100.4335,-0.0003344272974724616,-1.3646323477968731,9.984850926207828,10.889488751697105,-2.006656172659609,-0.4888779608937882,-2.7774788306542875,-6.4185516174834385
6652,BTC/USDT,4h,1678334400000,21762.6,21766.0,21660.0,21680.9,30228.746,0.015623133265330047,-0.4714510214772094,-0.37541470228740215,22184.510000000002,-0.0016616838651508647,-0.6591389081627641,22560.748000000003,-0.001282618705975902,-0.9341029584555229,23144.289,-0.0014081677613329013,-2.372699448617927,23091.714500000002,-0.0003774388043409349,-1.45073834634668,9.987948179126198,10.316548604941552,-1.8861673227861013,-1.3342603087046239,-4.2910360999745265,-5.816981600660417
6653,BTC/USDT,4h,1678348800000,21680.9,21694.5,21511.1,21664.4,84936.59,0.06272802328315397,-0.7831778201089601,-0.076103851777376,22148.829999999998,-0.0016083294154346506,-0.6282143818248678,22525.404,-0.0015666147239445927,-1.1043883704373285,23112.147999999997,-0.0013887227211863973,-2.2768091813498357,23083.3325,-0.00036298733903028513,-1.406140343263709,9.984186967607075,11.349660257075989,-1.9361999331661743,0.23744569875067956,-5.883172707709061,-6.224065186177648
6654,BTC/USDT,4h,1678363200000,21664.4,21823.0,21550.0,21637.4,128925.274,0.7320765864736511,-0.5280552427023188,-0.12462842266575125,22111.655,-0.0016784182279605542,-0.6473231815047141,22483.96,-0.0018398782103974387,-1.2637436846061771,23080.022999999997,-0.0013899616772963252,-2.215635287698837,23074.9075,-0.00036498196263468063,-1.3955189368142085,9.983425639352479,11.76698824418353,-1.9153790485345998,0.8647336300618732,-7.078724133655504,-6.493475597175071
6655,BTC/USDT,4h,1678377600000,21637.4,21666.4,20750.0,20845.6,317672.041,0.13402719365542826,-4.101232125856158,-3.6594045495299987,22035.435,-0.0034470508878687856,-1.3699947371450336,22426.136000000002,-0.002571788955326282,-1.7093823508358037,23039.217,-0.0017680225015371809,-2.6736706444190363,23062.3395,-0.0005446609049246653,-1.795117879246454,9.982178577867778,12.66877481197832,-1.9057309872672914,2.1715260180385316,-4.617053372182189,-2.7567768688818743
6656,BTC/USDT,4h,1678392000000,20845.6,20858.4,20003.5,20348.3,336530.824,0.06140384541584165,-4.039701423801656,-2.385635337913028,21925.67,-0.004981294900690769,-2.0185104664239915,22359.046000000002,-0.0029915987310520364,-1.9383378895586405,22992.654,-0.0020210322251837942,-2.918716075821924,23046.980499999998,-0.0006659775344994845,-2.047106407575128,9.944898173781676,12.726445025654794,-2.727307945931909,2.229661180489741,-1.8630569297007644,-0.5879179395861043
6657,BTC/USDT,4h,1678406400000,20348.4,20351.8,19752.0,20042.1,228402.264,0.0167089304318635,-2.9309429734033166,-1.5052780562599621,21808.635,-0.005337807236905356,-2.180100248645298,22293.03,-0.002952540998395148,-1.871298591878544,22947.349,-0.0019704119411356746,-2.7458665477969375,23030.054500000002,-0.0007344129093178609,-2.1653543164361673,9.920757563701082,12.33886366914919,-3.1743879168277744,1.6571439000323183,-0.3585670468763569,1.9280715963068753
6658,BTC/USDT,4h,1678420800000,20042.1,20052.0,19757.0,19942.9,144189.872,0.04939602137501442,-1.4225056256579882,-0.49495811317176175,21685.925,-0.005626670353279795,-2.264406358880237,22219.492000000002,-0.003298699189836274,-2.0395132524461803,22901.237999999998,-0.002009426012564708,-2.6945522286465624,23013.155999999995,-0.0007337585762120513,-2.109539865167781,9.90559034012783,11.878886265582704,-3.3609093885892083,0.99241327132199,0.5464648495352251,5.2619709298115
6659,BTC/USDT,4h,1678435200000,19943.0,19967.6,19521.6,19750.0,189712.34,0.12335155192297886,-2.1130221130221227,-0.9677581106152577,21550.97,-0.0062231608750836775,-2.4798824406431854,22144.75,-0.0033638032768706916,-2.0284045627164793,22852.660999999996,-0.0021211517036765493,-2.733844258157304,22995.189,-0.0007807273370066259,-2.1640334664583025,9.900633483553221,12.153264203886513,-3.2928371777440897,1.3881605047179337,2.515999396400062,7.053852999435525
6660,BTC/USDT,4h,1678449600000,19749.9,20293.0,19650.0,19995.0,377610.37,2.7498873412017177,-0.5058253459511275,1.241018941868055,21430.3,-0.005599283930143417,-2.168676763472919,22077.012000000002,-0.0030588739994805714,-1.799875766193888,22808.176999999996,-0.0019465566832677084,-2.430167711172232,22978.279,-0.0007353712117782463,-2.0104496590682963,9.890903707025311,12.841618175800113,-3.319567731713188,2.3334951193318947,-0.11809998190653026,6.597871256157197
6661,BTC/USDT,4h,1678464000000,19995.0,20298.0,19815.6,20015.3,193622.34,1.5153788447111793,-0.8972243060765273,0.1015253813453354,21314.075,-0.005423395846068324,-2.0646403209021202,22009.206000000002,-0.003071339545405949,-1.7691723612519046,22766.342,-0.00183421059911959,-2.2250704462657973,22961.585,-0.0007265121987595213,-1.946847538023124,9.90323752128092,12.173664839729387,-2.9345200586293845,1.3474013180622184,0.4633016747640486,6.09766142786974
6662,BTC/USDT,4h,1678478400000,20014.5,20232.5,19835.0,20140.3,104598.079,1.0892103225161653,-0.8968497839066725,0.6285443053785977,21205.715,-0.005083964469487889,-1.9033163457110456,21945.005999999998,-0.0029169612025079505,-1.6430836096409054,22727.148999999998,-0.0017215326028222622,-2.0345029015921567,22946.815500000004,-0.0006432265020029915,-1.726473894105544,9.904212289850586,11.557880465243553,-2.8000188032446083,0.4757304487619381,-0.2714841557297036,9.775737802215845
6663,BTC/USDT,4h,1678492800000,20140.3,20674.5,20124.8,20381.2,207973.491,2.6523934598789545,-0.0769601247250562,1.1961092933074458,21118.844999999998,-0.004096537183490567,-1.4715210357871389,21883.498000000003,-0.0028028244786078016,-1.5463210829520981,22689.397,-0.0016610970430122052,-1.916261715566449,22934.274000000005,-0.0005465464260171471,-1.486593369268214,9.910478061891503,12.245165903445997,-2.5872109736005977,1.4713685735409436,-1.243605944316064,9.620890931882103
6664,BTC/USDT,4h,1678507200000,20381.3,20424.7,19812.2,19844.3,139732.217,0.21294029330809483,-2.7922654590237017,-2.634768145309674,21001.704999999998,-0.005546704850572959,-2.120282168570195,21811.242,-0.003301848726378398,-1.8068506850671462,22650.762,-0.0017027777335819616,-1.9208542157288226,22918.8495,-0.0006725523554835799,-1.7408930099488371,9.922373092769824,11.84748313426223,-2.2981105817900254,0.9067485154686123,2.358056743934789,12.52894955003822
6665,BTC/USDT,4h,1678521600000,19844.4,20200.0,19752.5,20077.6,150200.028,1.7919413033399723,-0.46310294088005577,1.1751426095019113,20898.495000000003,-0.0049143629052972315,-1.826739042630445,21766.667999999998,-0.0020436250260301714,-1.046286237101805,22613.721,-0.0016353092227094912,-1.8020092721044958,22904.778,-0.000613970609650405,-1.5846911484289485,9.89567713044415,11.919723204730262,-2.695387922371498,0.9971205129585942,1.1516878105574433,12.45155622951762
6666,BTC/USDT,4h,1678536000000,20077.5,20195.0,20017.3,20052.3,70208.55,0.5852322251276298,-0.2998381272568795,-0.1255136346656749,20803.0,-0.004569467801389671,-1.6641317850275466,21720.758,-0.0021091882322088473,-1.0704742589794145,22572.530999999995,-0.0018214605194787348,-1.9717616547370171,22890.674499999997,-0.0006157448895597328,-1.5646082903633165,9.907355064062617,11.159225377469305,-2.412035551836758,-0.11826077554777921,1.4058023134883266,12.995782514675474
6667,BTC/USDT,4h,1678550400000,20052.3,20348.3,19968.3,20210.0,96711.737,1.47613989417672,-0.4189045645636713,0.786443450377261,20710.44,-0.004449358265634862,-1.6115764379172202,21678.28,-0.001955640774599199,-0.9648078250106946,22530.188,-0.0018758640756766365,-1.9852588082495832,22877.343999999997,-0.0005823550546751877,-1.4669168198296765,9.906099139372614,11.479490049463786,-2.3646185680213483,0.3405602794763396,1.028840539377565,13.797533424929282
6668,BTC/USDT,4h,1678564800000,20209.9,20531.0,20206.7,20447.3,88653.535,1.5888252787000345,-0.015833824016942,1.1746718192568784,20626.329999999998,-0.0040612367482294465,-1.4331882848781752,21640.748000000003,-0.0017313181673083156,-0.8170204651392687,22491.008,-0.0017390001361726748,-1.7900879835819106,22864.378000000004,-0.0005667615961010286,-1.4114394410948756,9.913927862339904,11.392491186623856,-2.171474460777755,0.20757249384388166,-0.43302516175216,15.46613714506516
6669,BTC/USDT,4h,1678579200000,20447.3,20490.0,20298.3,20367.4,69581.272,0.20882952761489548,-0.7287025670870917,-0.39076063832387264,20545.015,-0.003942291236492368,-1.3763367980798171,21601.13,-0.0018307130603804067,-0.8651028686869936,22457.006,-0.0015118041841433172,-1.5065335522628456,22851.084,-0.0005814284560903271,-1.4256955888198233,9.925606123414454,11.150250729654099,-1.9285603593714413,-0.1499602675141327,1.2260446203859487,15.179190135909492
6670,BTC/USDT,4h,1678593600000,20367.7,20429.7,20262.2,20335.6,39349.368,0.304403540900533,-0.5179769929839928,-0.15760247843400466,20477.025,-0.003309318586528054,-1.0430205806924548,21560.986,-0.0018584212955525814,-0.8701823811442462,22420.962000000003,-0.0016050225038902743,-1.5796145334536726,22838.9735,-0.0005299748580854802,-1.2917935834263934,9.92170559170207,10.580235192725464,-1.9516743571087283,-1.0032384866084036,5.221988556265318,15.434446765333947
6671,BTC/USDT,4h,1678608000000,20335.6,20488.5,20326.8,20435.0,51563.089,0.7518833966049687,-0.04327386455279525,0.48879797006236014,20410.644999999997,-0.0032416818361067357,-0.9976456837862173,21522.898,-0.0017665240355890788,-0.8013363107767746,22385.69,-0.0015731706784037902,-1.5158196450781505,22826.794000000005,-0.0005332770319118607,-1.281525228397738,9.920128323684253,10.850561366042097,-1.9360490871037674,-0.6131651186942904,6.226265034370515,15.843192758603651
6672,BTC/USDT,4h,1678622400000,20434.9,20452.3,20270.0,20347.9,73260.469,0.08514844701954516,-0.8069528111221524,-0.4257422350978035,20343.995000000003,-0.003265452904599231,-0.9948711736693316,21482.924,-0.0018572777699360499,-0.8467889746033526,22349.881,-0.0015996379830148788,-1.5162894396600206,22814.0055,-0.0005602407416479549,-1.3250892383564454,9.924999502421443,11.201776438168716,-1.8180124330105922,-0.09108357488987044,8.460969634252693,17.40682162991147
6673,BTC/USDT,4h,1678636800000,20347.8,21350.0,20332.5,20770.5,320423.397,4.925348194890855,-0.07519240409282757,2.0773744581723763,20299.3,-0.002196962789265511,-0.40743592728179945,21451.572,-0.0014593916545065921,-0.582046508876695,22318.135,-0.0014204102473746039,-1.299259625518574,22803.006,-0.00048213804454455556,-1.1308664717389354,9.92072807691853,12.677398515854764,-1.8506320611373601,2.0648930827114644,6.5283982222210835,15.93264431793259
6674,BTC/USDT,4h,1678651200000,20770.6,22184.0,20750.8,21986.2,327344.807,6.8048106458166835,-0.09532704880936826,5.85250305720586,20316.739999999998,0.0008591429261106676,1.2489046865176658,21445.17,-0.00029843966679932166,0.1863157776443838,22299.782000000003,-0.0008223357372825202,-0.6405686037189616,22798.443,-0.00020010519665702997,-0.4649057937114557,9.941293804271883,12.698769349989016,-1.4860038878567614,2.049393668788248,6.122335308049132,10.045175035004203
6675,BTC/USDT,4h,1678665600000,21986.2,22598.0,21856.0,22221.7,220127.8,2.7826545742329234,-0.5921896462326437,1.0711264338539639,20385.545,0.0033866161598761213,2.5416842402051825,21444.83,-1.5854385859270792e-05,0.3907612981828635,22283.235,-0.0007420251910983389,-0.5440335394946442,22794.121,-0.0001895743494413349,-0.42805892084998537,9.998170262795334,12.301963565763037,-0.5361325489296548,1.4750486440983483,6.724291374095085,9.256735489175576
6676,BTC/USDT,4h,1678680000000,22221.8,22500.0,22213.8,22451.6,107550.891,1.251923786551945,-0.03600068401299339,1.0341196482733128,20490.71,0.0051588024749891215,3.298968610826096,21447.147999999997,0.00010809132084488304,0.4907754314716029,22274.379,-0.00039742882934190593,-0.1638807886997534,22790.2085,-0.0001716451360418425,-0.373461825132287,10.008829068013451,11.585719419180387,-0.34823323735191714,0.429143238806911,6.201546662458728,8.480936843737581
6677,BTC/USDT,4h,1678694400000,22451.5,22542.0,21804.0,22092.6,212765.433,0.40309110749838784,-2.8839943879028107,-1.598556889294711,20593.235,0.005003486946035585,3.075117358702359,21441.516,-0.0002625990178273252,0.2581011557826165,22263.582000000002,-0.00048472731832382987,-0.2518179190795523,22784.4185,-0.00025405647341936177,-0.5593016601061361,10.019112706083135,12.267945584345224,-0.1668765281507549,1.407031808835579,9.839616730252057,10.579473433649204
6678,BTC/USDT,4h,1678708800000,22092.6,24517.2,21945.0,24009.0,677353.141,10.974715515602519,-0.6680970098584926,8.6743977621466,20796.54,0.009872416839802112,4.917837017216779,21474.392000000003,0.001533287105258907,1.507924765689876,22271.916,0.0003743332946153366,0.6838227938470842,22788.329000000005,0.0001716304499939092,0.489368152476135,10.002997989804909,13.425948042187176,-0.42695757058321093,2.949760962023786,1.0484163024610327,2.6592824519908786
